DR2TS100	0.9543080870917574
DR2TS120	0.9307044503023725
DR2TS140	0.9537548836487744
DR2TS160	0.9518592799410585
DR2TS180	0.9422562743933195
DR2TM161	0.9435022753661713
DR2TM181	0.9543960704616872
DR2TM201	0.9209995932005197
DR2TM221	0.460806779964538
DR2TP182	0.9498223617993123
DR2TP183	0.9527759374551942
DR2TP184	0.3360409359605909
DR2TP204	0.8794197574740504
DR2TP205	0.6610050667168188
DR2TP225	0.7321838171146153
DR2TP226	0.7163802139414152
DR2_320Z	0.7180831435643549
DR2_330Z	0.820684924217477
DR2BWATZ	0.7175498928902333
LUXSMED	0.816164161303318
LUXSIQRM	0.9156206696101572
LUXCPIQR	0.8078258383126848
BPXPLS	0.4323599640933573
BPXML1	0.11315501422368612
BPXSY1	0.5975102630734681
BPXDI1	0.5746790783410138
BPXSY2	0.6151692307692307
BPXDI2	0.5878688584057308
BPXSY3	0.5873011746522412
BPXDI3	0.5923845234817194
BMXWT	0.9261676085213443
BMXHT	0.8822079627122491
BMXBMI	0.8866356387233181
DS2DSCNT	0.18687999999999994
HOD050	0.13178999999999996
INDFMIN2	0.22720000000000007
INDHHIN2	0.17453000000000007
LBDBGESI	0.26656901408450706
LBXBGE	0.26644901408450716
LBXNRBC	0.09653999999999996
